GlobalFacilityID,MonthYear,Capacity
490373,2024-11-30,159.88
490373,2024-12-31,142.33
490373,2025-01-31,141.72
490373,2025-02-28,152.51
490373,2025-03-31,157.18
490373,2025-04-30,152.23
490373,2025-05-31,163.73
490373,2025-06-30,142.34
490373,2025-07-31,141.81
490373,2025-08-31,153.58
490373,2025-09-30,165.8
490373,2025-10-31,158.5
490914,2024-10-31,693.85
490914,2024-11-30,695.87
490914,2024-12-31,727.03
490914,2025-01-31,730.14
490914,2025-02-28,722.72
490914,2025-03-31,720.26
490914,2025-04-30,803.21
490914,2025-05-31,809.84
490914,2025-06-30,677.07
490914,2025-07-31,764.15
490914,2025-08-31,725.31
490914,2025-09-30,714.95
490914,2025-10-31,773.71
490966,2024-10-31,2899.73
490966,2024-11-30,2763.77
490966,2024-12-31,2490.57
490966,2025-01-31,2832.23
490966,2025-02-28,2732.88
490966,2025-03-31,2538.57
490966,2025-04-30,2702.61
490966,2025-05-31,2592.14
490966,2025-06-30,2979.21
490966,2025-07-31,2655.72
490966,2025-08-31,2526.81
490966,2025-09-30,2996.54
490966,2025-10-31,3023.71
491417,2024-10-31,899.17
491417,2024-11-30,881.54
491417,2024-12-31,978.03
491417,2025-01-31,878.14
491417,2025-02-28,898.93
491417,2025-03-31,965.46
491417,2025-04-30,934.11
491417,2025-05-31,962.74
491417,2025-06-30,879.21
491417,2025-07-31,970.41
491417,2025-08-31,918.73
491417,2025-09-30,976.98
491417,2025-10-31,879.45
491469,2024-10-31,389.3
491469,2024-11-30,414.92
491469,2024-12-31,417.17
491469,2025-01-31,460.54
491469,2025-02-28,443.41
491469,2025-03-31,470.34
491469,2025-04-30,445.02
491469,2025-05-31,439.9
491469,2025-06-30,473.24
491469,2025-07-31,462.2
491469,2025-08-31,421.52
491469,2025-09-30,470.88
491469,2025-10-31,448.1
493430,2024-10-31,720.98
493430,2024-11-30,729.13
493430,2024-12-31,779.65
493430,2025-01-31,787.81
493430,2025-02-28,819.14
493430,2025-03-31,763.62
493430,2025-04-30,818.81
493430,2025-05-31,799.48
493430,2025-06-30,725.75
493430,2025-07-31,756.42
493430,2025-08-31,732.68
493430,2025-09-30,811.4
493430,2025-10-31,708.52
493539,2024-10-31,2.06
493539,2024-11-30,2.18
493539,2024-12-31,2.31
493539,2025-01-31,2.37
493539,2025-02-28,2.16
493539,2025-03-31,2.07
493539,2025-04-30,2.37
493539,2025-05-31,2.46
493539,2025-06-30,2.15
493539,2025-07-31,2.36
493539,2025-08-31,2.42
493539,2025-09-30,2.37
493539,2025-10-31,2.43
493632,2024-10-31,2.48
493632,2024-11-30,2.75
493632,2024-12-31,2.81
493632,2025-01-31,2.82
493632,2025-02-28,2.51
493632,2025-03-31,2.4
493632,2025-04-30,2.76
493632,2025-05-31,2.41
493632,2025-06-30,2.63
493632,2025-07-31,2.81
493632,2025-08-31,2.79
493632,2025-09-30,2.63
493632,2025-10-31,2.63
493933,2024-10-31,351.23
493933,2024-11-30,326.19
493933,2024-12-31,328.22
493933,2025-01-31,353.6
493933,2025-02-28,335.79
493933,2025-03-31,345.14
493933,2025-04-30,354.54
493933,2025-05-31,330.38
493933,2025-06-30,332.01
493933,2025-07-31,320.82
493933,2025-08-31,376.96
493933,2025-09-30,361.8
493933,2025-10-31,315.89
493936,2024-10-31,80.38
493936,2024-11-30,81.64
493936,2024-12-31,79.49
493936,2025-01-31,93.02
493936,2025-02-28,85.29
493936,2025-03-31,86.37
493936,2025-04-30,81.41
493936,2025-05-31,86.53
493936,2025-06-30,90.62
493936,2025-07-31,88.45
493936,2025-08-31,83.92
493936,2025-09-30,88.86
493936,2025-10-31,83.97
493998,2024-10-31,154.0
493998,2024-11-30,151.77
493998,2024-12-31,138.98
493998,2025-01-31,135.22
493998,2025-02-28,138.65
493998,2025-03-31,149.35
493998,2025-04-30,151.42
493998,2025-05-31,153.82
493998,2025-06-30,139.53
493998,2025-07-31,134.89
493998,2025-08-31,157.64
493998,2025-09-30,143.22
493998,2025-10-31,135.49
494000,2024-10-31,48.76
494000,2024-11-30,57.01
494000,2024-12-31,56.56
494000,2025-01-31,57.29
494000,2025-02-28,53.41
494000,2025-03-31,52.04
494000,2025-04-30,57.15
494000,2025-05-31,56.46
494000,2025-06-30,49.61
494000,2025-07-31,56.08
494000,2025-08-31,55.78
494000,2025-09-30,52.3
494000,2025-10-31,55.85
494031,2024-10-31,53.58
494031,2024-11-30,51.94
494031,2024-12-31,48.33
494031,2025-01-31,50.8
494031,2025-02-28,56.18
494031,2025-03-31,48.44
494031,2025-04-30,47.15
494031,2025-05-31,49.51
494031,2025-06-30,50.66
494031,2025-07-31,49.67
494031,2025-08-31,53.94
494031,2025-09-30,49.12
494031,2025-10-31,50.61
494100,2024-10-31,1515.88
494100,2024-11-30,1672.73
494100,2024-12-31,1564.59
494100,2025-01-31,1558.16
494100,2025-02-28,1473.04
494100,2025-03-31,1541.03
494100,2025-04-30,1719.05
494100,2025-05-31,1540.74
494100,2025-06-30,1642.17
494100,2025-07-31,1660.91
494100,2025-08-31,1543.66
494100,2025-09-30,1471.1
494100,2025-10-31,1691.74
494361,2024-10-31,1610.26
494361,2024-11-30,1707.71
494361,2024-12-31,1583.12
494361,2025-01-31,1440.33
494361,2025-02-28,1704.34
494361,2025-03-31,1452.25
494361,2025-04-30,1620.5
494361,2025-05-31,1676.98
494361,2025-06-30,1422.61
494361,2025-07-31,1606.72
494361,2025-08-31,1533.79
494361,2025-09-30,1661.1
494361,2025-10-31,1672.79
494362,2024-10-31,2606.82
494362,2024-11-30,2276.84
494362,2024-12-31,2530.17
494362,2025-01-31,2500.14
494362,2025-02-28,2371.0
494362,2025-03-31,2590.47
494362,2025-04-30,2628.31
494362,2025-05-31,2536.47
494362,2025-06-30,2479.54
494362,2025-07-31,2303.43
494362,2025-08-31,2544.03
494362,2025-09-30,2471.46
494362,2025-10-31,2687.62
494363,2024-10-31,1908.5
494363,2024-11-30,1886.13
494363,2024-12-31,1878.73
494363,2025-01-31,1913.08
494363,2025-02-28,2126.32
494363,2025-03-31,2002.71
494363,2025-04-30,1966.97
494363,2025-05-31,2156.02
494363,2025-06-30,1949.34
494363,2025-07-31,1901.82
494363,2025-08-31,1861.37
494363,2025-09-30,2180.18
494363,2025-10-31,1859.4
494364,2024-10-31,5372.95
494364,2024-11-30,5198.3
494364,2024-12-31,5415.27
494364,2025-01-31,5762.24
494364,2025-02-28,5844.03
494364,2025-03-31,5161.42
494364,2025-04-30,6018.74
494364,2025-05-31,5522.17
494364,2025-06-30,5755.83
494364,2025-07-31,5530.65
494364,2025-08-31,5560.86
494364,2025-09-30,5629.98
494364,2025-10-31,5332.61
494382,2024-10-31,32.56
494382,2024-11-30,33.55
494382,2024-12-31,36.1
494382,2025-01-31,33.31
494382,2025-02-28,36.29
494382,2025-03-31,36.02
494382,2025-04-30,35.85
494382,2025-05-31,35.46
494382,2025-06-30,34.82
494382,2025-07-31,36.46
494382,2025-08-31,31.46
494382,2025-09-30,33.87
494382,2025-10-31,33.17
494426,2024-10-31,1166.63
494426,2024-11-30,1165.83
494426,2024-12-31,1064.64
494426,2025-01-31,1188.58
494426,2025-02-28,1176.7
494426,2025-03-31,1193.88
494426,2025-04-30,1127.08
494426,2025-05-31,1158.83
494426,2025-06-30,1129.56
494426,2025-07-31,1011.7
494426,2025-08-31,1093.63
494426,2025-09-30,1134.11
494426,2025-10-31,1015.76
494427,2024-10-31,180.68
494427,2024-11-30,171.81
494427,2024-12-31,166.8
494427,2025-01-31,168.74
494427,2025-02-28,195.87
494427,2025-03-31,194.64
494427,2025-04-30,175.58
494427,2025-05-31,190.28
494427,2025-06-30,182.75
494427,2025-07-31,176.89
494427,2025-08-31,179.04
494427,2025-09-30,162.69
494427,2025-10-31,173.2
494560,2024-10-31,593.85
494560,2024-11-30,602.48
494560,2024-12-31,627.53
494560,2025-01-31,605.87
494560,2025-02-28,520.13
494560,2025-03-31,630.57
494560,2025-04-30,525.34
494560,2025-05-31,546.31
494560,2025-06-30,597.98
494560,2025-07-31,536.79
494560,2025-08-31,534.3
494560,2025-09-30,573.94
494560,2025-10-31,521.58
494671,2024-10-31,332.43
494671,2024-11-30,343.74
494671,2024-12-31,311.09
494671,2025-01-31,338.23
494671,2025-02-28,354.67
494671,2025-03-31,305.36
494671,2025-04-30,335.08
494671,2025-05-31,342.39
494671,2025-06-30,312.42
494671,2025-07-31,310.12
494671,2025-08-31,343.29
494671,2025-09-30,323.81
494671,2025-10-31,317.14
494827,2024-10-31,37.04
494827,2024-11-30,38.34
494827,2024-12-31,32.65
494827,2025-01-31,36.88
494827,2025-02-28,39.25
494827,2025-03-31,33.4
494827,2025-04-30,36.28
494827,2025-05-31,37.63
494827,2025-06-30,35.98
494827,2025-07-31,38.27
494827,2025-08-31,37.88
494827,2025-09-30,35.11
494827,2025-10-31,34.28
494862,2024-10-31,600.34
494862,2024-11-30,646.25
494862,2024-12-31,601.4
494862,2025-01-31,571.05
494862,2025-02-28,543.45
494862,2025-03-31,631.45
494862,2025-04-30,626.47
494862,2025-05-31,579.39
494862,2025-06-30,554.79
494862,2025-07-31,572.03
494862,2025-08-31,655.51
494862,2025-09-30,572.36
494862,2025-10-31,624.44
494867,2024-10-31,4490.27
494867,2024-11-30,4009.06
494867,2024-12-31,3716.23
494867,2025-01-31,3955.1
494867,2025-02-28,4365.14
494867,2025-03-31,4037.39
494867,2025-04-30,4287.38
494867,2025-05-31,4348.24
494867,2025-06-30,4148.75
494867,2025-07-31,4150.77
494867,2025-08-31,3742.94
494867,2025-09-30,3807.88
494867,2025-10-31,3871.61
494881,2024-10-31,345.17
494881,2024-11-30,340.99
494881,2024-12-31,312.52
494881,2025-01-31,348.61
494881,2025-02-28,338.55
494881,2025-03-31,337.44
494881,2025-04-30,293.51
494881,2025-05-31,323.26
494881,2025-06-30,303.15
494881,2025-07-31,331.56
494881,2025-08-31,296.76
494881,2025-09-30,330.17
494881,2025-10-31,294.94
494943,2024-10-31,257.43
494943,2024-11-30,281.7
494943,2024-12-31,274.29
494943,2025-01-31,252.51
494943,2025-02-28,261.92
494943,2025-03-31,278.59
494943,2025-04-30,250.55
494943,2025-05-31,267.58
494943,2025-06-30,252.61
494943,2025-07-31,248.1
494943,2025-08-31,279.22
494943,2025-09-30,280.85
494943,2025-10-31,293.54
495057,2024-10-31,1599.66
495057,2024-11-30,1481.29
495057,2024-12-31,1521.13
495057,2025-01-31,1359.84
495057,2025-02-28,1454.29
495057,2025-03-31,1479.66
495057,2025-04-30,1475.97
495057,2025-05-31,1514.13
495057,2025-06-30,1623.07
495057,2025-07-31,1586.92
495057,2025-08-31,1387.1
495057,2025-09-30,1501.52
495057,2025-10-31,1394.16
495090,2024-10-31,8216.79
495090,2024-11-30,9102.25
495090,2024-12-31,9563.86
495090,2025-01-31,8423.98
495090,2025-02-28,8999.41
495090,2025-03-31,8657.85
495090,2025-04-30,8216.29
495090,2025-05-31,8376.24
495090,2025-06-30,8580.77
495090,2025-07-31,9122.51
495090,2025-08-31,8527.11
495090,2025-09-30,8153.89
495090,2025-10-31,8944.08
495140,2024-10-31,1215.47
495140,2024-11-30,1247.73
495140,2024-12-31,1270.19
495140,2025-01-31,1345.21
495140,2025-02-28,1390.25
495140,2025-03-31,1166.58
495140,2025-04-30,1352.35
495140,2025-05-31,1262.23
495140,2025-06-30,1183.04
495140,2025-07-31,1380.96
495140,2025-08-31,1319.99
495140,2025-09-30,1187.46
495140,2025-10-31,1226.0
495291,2024-10-31,76.52
495291,2024-11-30,83.31
495291,2024-12-31,88.19
495291,2025-01-31,76.25
495291,2025-02-28,83.94
495291,2025-03-31,86.3
495291,2025-04-30,89.51
495291,2025-05-31,84.89
495291,2025-06-30,82.53
495291,2025-07-31,81.95
495291,2025-08-31,82.29
495291,2025-09-30,85.89
495291,2025-10-31,86.93
495522,2024-10-31,6744.81
495522,2024-11-30,6375.38
495522,2024-12-31,6721.58
495522,2025-01-31,6445.1
495522,2025-02-28,5789.22
495522,2025-03-31,6083.77
495522,2025-04-30,5734.7
495522,2025-05-31,5941.4
495522,2025-06-30,6382.62
495522,2025-07-31,6132.83
495522,2025-08-31,6241.84
495522,2025-09-30,6692.05
495522,2025-10-31,6240.66
495523,2024-10-31,7593.58
495523,2024-11-30,6526.13
495523,2024-12-31,6612.97
495523,2025-01-31,7069.46
495523,2025-02-28,6527.29
495523,2025-03-31,7178.19
495523,2025-04-30,6807.63
495523,2025-05-31,6725.69
495523,2025-06-30,6386.45
495523,2025-07-31,7304.17
495523,2025-08-31,6926.94
495523,2025-09-30,7527.32
495523,2025-10-31,7230.62
495524,2024-10-31,985.52
495524,2024-11-30,948.94
495524,2024-12-31,995.74
495524,2025-01-31,1062.88
495524,2025-02-28,960.02
495524,2025-03-31,914.63
495524,2025-04-30,1063.57
495524,2025-05-31,1090.09
495524,2025-06-30,1013.35
495524,2025-07-31,926.94
495524,2025-08-31,933.21
495524,2025-09-30,946.69
495524,2025-10-31,1046.65
496089,2024-10-31,819.16
496089,2024-11-30,824.55
496089,2024-12-31,752.69
496089,2025-01-31,826.83
496089,2025-02-28,789.7
496089,2025-03-31,808.92
496089,2025-04-30,902.44
496089,2025-05-31,745.77
496089,2025-06-30,758.67
496089,2025-07-31,844.91
496089,2025-08-31,833.68
496089,2025-09-30,887.73
496089,2025-10-31,805.0
496107,2024-10-31,707.85
496107,2024-11-30,746.51
496107,2024-12-31,748.16
496107,2025-01-31,731.2
496107,2025-02-28,710.49
496107,2025-03-31,661.42
496107,2025-04-30,776.43
496107,2025-05-31,681.63
496107,2025-06-30,658.63
496107,2025-07-31,694.35
496107,2025-08-31,704.06
496107,2025-09-30,784.29
496107,2025-10-31,771.76
496128,2024-10-31,1388.48
496128,2024-11-30,1377.0
496128,2024-12-31,1332.0
496128,2025-01-31,1454.82
496128,2025-02-28,1418.05
496128,2025-03-31,1334.67
496128,2025-04-30,1433.72
496128,2025-05-31,1454.44
496128,2025-06-30,1388.29
496128,2025-07-31,1362.14
496128,2025-08-31,1295.38
496128,2025-09-30,1482.2
496128,2025-10-31,1408.28
496129,2024-10-31,3625.6
496129,2024-11-30,3993.2
496129,2024-12-31,3960.81
496129,2025-01-31,3778.22
496129,2025-02-28,3925.43
496129,2025-03-31,3982.73
496129,2025-04-30,3503.53
496129,2025-05-31,3907.79
496129,2025-06-30,3508.39
496129,2025-07-31,4023.83
496129,2025-08-31,4003.8
496129,2025-09-30,3940.89
496129,2025-10-31,3507.62
496144,2024-10-31,94.89
496144,2024-11-30,110.04
496144,2024-12-31,96.11
496144,2025-01-31,113.67
496144,2025-02-28,114.35
496144,2025-03-31,102.01
496144,2025-04-30,99.68
496144,2025-05-31,110.11
496144,2025-06-30,101.88
496144,2025-07-31,109.36
496144,2025-08-31,111.89
496144,2025-09-30,106.18
496144,2025-10-31,108.16
496152,2024-10-31,2299.74
496152,2024-11-30,2133.22
496152,2024-12-31,2371.69
496152,2025-01-31,2160.85
496152,2025-02-28,2413.82
496152,2025-03-31,2069.84
496152,2025-04-30,2143.43
496152,2025-05-31,2252.59
496152,2025-06-30,2123.18
496152,2025-07-31,2354.53
496152,2025-08-31,2220.77
496152,2025-09-30,2192.1
496152,2025-10-31,2348.02
496153,2024-10-31,2198.85
496153,2024-11-30,2035.51
496153,2024-12-31,2208.06
496153,2025-01-31,2018.05
496153,2025-02-28,2125.19
496153,2025-03-31,2170.19
496153,2025-04-30,1893.93
496153,2025-05-31,1906.08
496153,2025-06-30,2199.41
496153,2025-07-31,1945.36
496153,2025-08-31,2009.81
496153,2025-09-30,2181.4
496153,2025-10-31,1880.52
496154,2024-10-31,3807.6
496154,2024-11-30,3806.59
496154,2024-12-31,4381.65
496154,2025-01-31,4300.24
496154,2025-02-28,4026.32
496154,2025-03-31,4092.88
496154,2025-04-30,4403.23
496154,2025-05-31,4169.2
496154,2025-06-30,4024.0
496154,2025-07-31,4508.07
496154,2025-08-31,3901.84
496154,2025-09-30,4213.24
496154,2025-10-31,3770.79
496155,2024-10-31,1737.52
496155,2024-11-30,1730.21
496155,2024-12-31,1743.27
496155,2025-01-31,1762.03
496155,2025-02-28,1668.11
496155,2025-03-31,1769.97
496155,2025-04-30,1694.86
496155,2025-05-31,1852.2
496155,2025-06-30,1585.14
496155,2025-07-31,1715.79
496155,2025-08-31,1897.07
496155,2025-09-30,1846.57
496155,2025-10-31,1647.33
496156,2024-10-31,2385.89
496156,2024-11-30,2154.85
496156,2024-12-31,2315.0
496156,2025-01-31,2364.46
496156,2025-02-28,2118.11
496156,2025-03-31,2357.77
496156,2025-04-30,2123.53
496156,2025-05-31,2381.0
496156,2025-06-30,2434.88
496156,2025-07-31,2135.87
496156,2025-08-31,2080.5
496156,2025-09-30,2126.56
496156,2025-10-31,2165.38
496159,2024-10-31,2479.73
496159,2024-11-30,2435.66
496159,2024-12-31,2457.06
496159,2025-01-31,2403.32
496159,2025-02-28,2175.03
496159,2025-03-31,2429.44
496159,2025-04-30,2363.03
496159,2025-05-31,2129.22
496159,2025-06-30,2139.44
496159,2025-07-31,2121.35
496159,2025-08-31,2267.17
496159,2025-09-30,2365.04
496159,2025-10-31,2281.0
496160,2024-10-31,1735.08
496160,2024-11-30,1688.58
496160,2024-12-31,1550.95
496160,2025-01-31,1681.4
496160,2025-02-28,1695.97
496160,2025-03-31,1834.97
496160,2025-04-30,1612.24
496160,2025-05-31,1625.03
496160,2025-06-30,1522.18
496160,2025-07-31,1575.89
496160,2025-08-31,1678.35
496160,2025-09-30,1728.43
496160,2025-10-31,1582.58
496161,2024-10-31,1751.04
496161,2024-11-30,1775.73
496161,2024-12-31,1601.79
496161,2025-01-31,1904.25
496161,2025-02-28,1760.92
496161,2025-03-31,1699.45
496161,2025-04-30,1931.81
496161,2025-05-31,1783.4
496161,2025-06-30,1728.98
496161,2025-07-31,1934.27
496161,2025-08-31,1685.67
496161,2025-09-30,1628.47
496161,2025-10-31,1719.43
496162,2024-10-31,5237.86
496162,2024-11-30,4811.61
496162,2024-12-31,4590.14
496162,2025-01-31,5520.91
496162,2025-02-28,5427.24
496162,2025-03-31,5484.83
496162,2025-04-30,5005.68
496162,2025-05-31,4580.79
496162,2025-06-30,4991.96
496162,2025-07-31,5182.71
496162,2025-08-31,5026.36
496162,2025-09-30,4934.31
496162,2025-10-31,5349.08
496163,2024-10-31,3263.69
496163,2024-11-30,3405.48
496163,2024-12-31,3162.68
496163,2025-01-31,3133.36
496163,2025-02-28,2897.1
496163,2025-03-31,3491.02
496163,2025-04-30,3169.36
496163,2025-05-31,3340.17
496163,2025-06-30,3187.81
496163,2025-07-31,3347.35
496163,2025-08-31,2927.59
496163,2025-09-30,3406.3
496163,2025-10-31,3093.68
496164,2024-10-31,4655.22
496164,2024-11-30,4521.7
496164,2024-12-31,3863.06
496164,2025-01-31,3950.43
496164,2025-02-28,4210.22
496164,2025-03-31,4323.16
496164,2025-04-30,3999.22
496164,2025-05-31,3864.25
496164,2025-06-30,4018.25
496164,2025-07-31,3874.04
496164,2025-08-31,3943.72
496164,2025-09-30,4002.33
496164,2025-10-31,4699.67
496165,2024-10-31,2072.75
496165,2024-11-30,1856.52
496165,2024-12-31,2148.6
496165,2025-01-31,2085.38
496165,2025-02-28,2054.67
496165,2025-03-31,2202.0
496165,2025-04-30,2227.94
496165,2025-05-31,1918.91
496165,2025-06-30,1863.56
496165,2025-07-31,1980.61
496165,2025-08-31,2188.98
496165,2025-09-30,2057.53
496165,2025-10-31,2207.91
496166,2024-10-31,1746.94
496166,2024-11-30,1966.38
496166,2024-12-31,1961.88
496166,2025-01-31,1746.41
496166,2025-02-28,1741.79
496166,2025-03-31,1822.59
496166,2025-04-30,1946.37
496166,2025-05-31,1902.34
496166,2025-06-30,1658.87
496166,2025-07-31,1704.44
496166,2025-08-31,1751.14
496166,2025-09-30,1861.1
496166,2025-10-31,1917.98
496167,2024-10-31,1560.78
496167,2024-11-30,1643.16
496167,2024-12-31,1596.5
496167,2025-01-31,1475.16
496167,2025-02-28,1518.41
496167,2025-03-31,1556.01
496167,2025-04-30,1539.02
496167,2025-05-31,1443.12
496167,2025-06-30,1488.18
496167,2025-07-31,1634.94
496167,2025-08-31,1637.69
496167,2025-09-30,1484.26
496167,2025-10-31,1475.4
496168,2024-10-31,923.27
496168,2024-11-30,922.76
496168,2024-12-31,879.68
496168,2025-01-31,967.62
496168,2025-02-28,949.2
496168,2025-03-31,949.94
496168,2025-04-30,905.71
496168,2025-05-31,858.64
496168,2025-06-30,952.77
496168,2025-07-31,977.16
496168,2025-08-31,905.18
496168,2025-09-30,891.59
496168,2025-10-31,833.73
496184,2024-10-31,51.41
496184,2024-11-30,59.15
496184,2024-12-31,52.85
496184,2025-01-31,51.42
496184,2025-02-28,53.49
496184,2025-03-31,54.24
496184,2025-04-30,51.8
496184,2025-05-31,53.12
496184,2025-06-30,54.26
496184,2025-07-31,52.12
496184,2025-08-31,59.08
496184,2025-09-30,52.55
496184,2025-10-31,51.7
496188,2024-10-31,5850.12
496188,2024-11-30,6619.6
496188,2024-12-31,6617.18
496188,2025-01-31,6308.77
496188,2025-02-28,6586.35
496188,2025-03-31,5742.74
496188,2025-04-30,6006.82
496188,2025-05-31,6191.34
496188,2025-06-30,5822.61
496188,2025-07-31,6095.83
496188,2025-08-31,6578.27
496188,2025-09-30,5909.95
496188,2025-10-31,5887.27
496189,2024-10-31,700.27
496189,2024-11-30,690.17
496189,2024-12-31,728.04
496189,2025-01-31,682.99
496189,2025-02-28,782.75
496189,2025-03-31,685.05
496189,2025-04-30,649.55
496189,2025-05-31,705.53
496189,2025-06-30,647.47
496189,2025-07-31,735.39
496189,2025-08-31,655.19
496189,2025-09-30,707.07
496189,2025-10-31,747.82
496190,2024-10-31,639.48
496190,2024-11-30,623.45
496190,2024-12-31,608.83
496190,2025-01-31,608.75
496190,2025-02-28,640.06
496190,2025-03-31,643.26
496190,2025-04-30,598.52
496190,2025-05-31,624.14
496190,2025-06-30,686.36
496190,2025-07-31,713.49
496190,2025-08-31,626.22
496190,2025-09-30,673.5
496190,2025-10-31,631.78
496191,2024-10-31,1783.44
496191,2024-11-30,1875.74
496191,2024-12-31,1856.35
496191,2025-01-31,1842.2
496191,2025-02-28,1667.84
496191,2025-03-31,1804.21
496191,2025-04-30,1786.79
496191,2025-05-31,1905.33
496191,2025-06-30,1769.69
496191,2025-07-31,1814.34
496191,2025-08-31,1772.41
496191,2025-09-30,1665.12
496191,2025-10-31,1680.6
496192,2024-10-31,375.11
496192,2024-11-30,404.69
496192,2024-12-31,384.42
496192,2025-01-31,385.02
496192,2025-02-28,407.32
496192,2025-03-31,372.69
496192,2025-04-30,402.17
496192,2025-05-31,418.35
496192,2025-06-30,431.07
496192,2025-07-31,370.74
496192,2025-08-31,389.72
496192,2025-09-30,416.16
496192,2025-10-31,402.13
496193,2024-10-31,2323.57
496193,2024-11-30,2197.19
496193,2024-12-31,2199.89
496193,2025-01-31,2181.11
496193,2025-02-28,2490.08
496193,2025-03-31,2493.94
496193,2025-04-30,2429.1
496193,2025-05-31,2529.52
496193,2025-06-30,2276.59
496193,2025-07-31,2312.17
496193,2025-08-31,2352.82
496193,2025-09-30,2330.3
496193,2025-10-31,2394.62
496195,2024-10-31,7085.31
496195,2024-11-30,7106.65
496195,2024-12-31,7901.01
496195,2025-01-31,7174.96
496195,2025-02-28,7789.96
496195,2025-03-31,7080.66
496195,2025-04-30,6929.2
496195,2025-05-31,7458.53
496195,2025-06-30,6883.39
496195,2025-07-31,6782.88
496195,2025-08-31,6965.4
496195,2025-09-30,6578.6
496195,2025-10-31,6558.11
496196,2024-10-31,11664.14
496196,2024-11-30,10384.59
496196,2024-12-31,11113.65
496196,2025-01-31,9875.7
496196,2025-02-28,10777.81
496196,2025-03-31,10305.0
496196,2025-04-30,10112.56
496196,2025-05-31,11478.73
496196,2025-06-30,11597.53
496196,2025-07-31,10438.5
496196,2025-08-31,10563.42
496196,2025-09-30,10181.47
496196,2025-10-31,11558.94
496197,2024-10-31,1715.62
496197,2024-11-30,1899.02
496197,2024-12-31,1693.65
496197,2025-01-31,1970.29
496197,2025-02-28,1796.8
496197,2025-03-31,1644.26
496197,2025-04-30,1689.69
496197,2025-05-31,1821.95
496197,2025-06-30,1743.84
496197,2025-07-31,1915.32
496197,2025-08-31,1848.71
496197,2025-09-30,1724.33
496197,2025-10-31,1709.79
496213,2024-10-31,1076.1
496213,2024-11-30,1170.58
496213,2024-12-31,1212.38
496213,2025-01-31,1191.83
496213,2025-02-28,1198.28
496213,2025-03-31,1221.06
496213,2025-04-30,1148.89
496213,2025-05-31,1273.73
496213,2025-06-30,1262.92
496213,2025-07-31,1146.72
496213,2025-08-31,1143.77
496213,2025-09-30,1151.24
496213,2025-10-31,1188.51
496214,2024-10-31,2109.97
496214,2024-11-30,2065.57
496214,2024-12-31,2051.22
496214,2025-01-31,1927.19
496214,2025-02-28,2110.75
496214,2025-03-31,2060.05
496214,2025-04-30,1964.77
496214,2025-05-31,1819.4
496214,2025-06-30,1841.27
496214,2025-07-31,1926.33
496214,2025-08-31,1742.95
496214,2025-09-30,2007.81
496214,2025-10-31,2032.96
496215,2024-10-31,1993.9
496215,2024-11-30,1782.8
496215,2024-12-31,1844.41
496215,2025-01-31,1845.07
496215,2025-02-28,1851.47
496215,2025-03-31,1742.9
496215,2025-04-30,1841.47
496215,2025-05-31,1837.88
496215,2025-06-30,1832.63
496215,2025-07-31,1954.75
496215,2025-08-31,1755.34
496215,2025-09-30,1788.5
496215,2025-10-31,1662.86
496216,2024-10-31,2368.87
496216,2024-11-30,2290.29
496216,2024-12-31,2274.33
496216,2025-01-31,2058.7
496216,2025-02-28,2331.03
496216,2025-03-31,2137.48
496216,2025-04-30,2225.01
496216,2025-05-31,2057.19
496216,2025-06-30,2377.58
496216,2025-07-31,2339.88
496216,2025-08-31,2335.91
496216,2025-09-30,2276.45
496216,2025-10-31,2219.66
496217,2024-10-31,829.98
496217,2024-11-30,777.85
496217,2024-12-31,748.26
496217,2025-01-31,698.09
496217,2025-02-28,775.06
496217,2025-03-31,700.72
496217,2025-04-30,709.58
496217,2025-05-31,761.58
496217,2025-06-30,784.04
496217,2025-07-31,775.61
496217,2025-08-31,759.15
496217,2025-09-30,693.07
496217,2025-10-31,741.98
496219,2024-10-31,5134.09
496219,2024-11-30,4390.21
496219,2024-12-31,5035.07
496219,2025-01-31,4719.3
496219,2025-02-28,4816.44
496219,2025-03-31,5037.72
496219,2025-04-30,4585.39
496219,2025-05-31,4799.17
496219,2025-06-30,4803.37
496219,2025-07-31,5191.78
496219,2025-08-31,4809.26
496219,2025-09-30,4915.93
496219,2025-10-31,5265.02
496220,2024-10-31,5239.78
496220,2024-11-30,4548.69
496220,2024-12-31,4679.83
496220,2025-01-31,4337.67
496220,2025-02-28,5163.69
496220,2025-03-31,4756.95
496220,2025-04-30,4659.43
496220,2025-05-31,5192.78
496220,2025-06-30,4762.57
496220,2025-07-31,5113.99
496220,2025-08-31,4368.34
496220,2025-09-30,4679.15
496220,2025-10-31,4938.72
496223,2024-10-31,2317.09
496223,2024-11-30,2566.95
496223,2024-12-31,2333.39
496223,2025-01-31,2301.75
496223,2025-02-28,2622.4
496223,2025-03-31,2598.42
496223,2025-04-30,2426.04
496223,2025-05-31,2472.04
496223,2025-06-30,2317.06
496223,2025-07-31,2478.78
496223,2025-08-31,2446.68
496223,2025-09-30,2314.77
496223,2025-10-31,2391.83
496224,2024-10-31,908.11
496224,2024-11-30,807.34
496224,2024-12-31,843.2
496224,2025-01-31,890.53
496224,2025-02-28,903.51
496224,2025-03-31,864.27
496224,2025-04-30,864.47
496224,2025-05-31,882.97
496224,2025-06-30,913.29
496224,2025-07-31,825.11
496224,2025-08-31,872.42
